publishedAt,authorDisplayName,textDisplay,likeCount,merk,Sentiment
2020-02-22T07:50:59Z,@bagusahmadsetiawan55,"Tesla Resmi masuk Indonesia, plus ada seri harga terjangkau seperti mobil umunya, langsung bingung produksinya...",1,tesla,Netral
2020-02-22T07:50:46Z,@yanuar6508,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=914"">15:14</a> apaan itu",8,tesla,Netral
2020-02-22T07:49:21Z,@banjirjir7519,autopilotself driving work?,0,tesla,Netral
2020-02-22T07:48:51Z,@alialfinful,Semoga ada versi termurah seharga avanza,0,tesla,Netral
2020-02-22T07:47:13Z,@ranielystia8898,coba harga nya 500 juta an .. pasti banyak yg beli...,0,tesla,Netral
2020-02-22T07:42:42Z,@syifaulmubarok,Bisa ngedrit ga om,0,tesla,Netral
2020-02-22T07:37:18Z,@ridhoadam9065,Kalo ada emak emak nylenong langsung tanggap gak mobilnya?,0,tesla,Negatif
2020-02-22T07:35:32Z,@naratrades,Keren omm,0,tesla,Positif
2020-02-22T07:35:03Z,@ramdhanidivano5226,Model x sekalian lah om,0,tesla,Netral
2020-02-22T07:33:43Z,@adin1637,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1525"">25:25</a> salfok Starletnya",1,tesla,Netral
2020-02-22T07:30:56Z,@revanza4071,Aman nggak ya kalo banjir,0,tesla,Netral
2020-02-22T07:26:29Z,@AbdulAziz-tv8gc,Tesla masih kerabat dekat timor,0,tesla,Negatif
2020-02-22T07:24:12Z,@surtikanti2520,"Terimakasih informasinya<br>Sangat menarik, dan saya doakan buat anda dan semua pemirsa Chanel ini, secepatnya punya mobil impian<br>Terimakasih<br>Terimakasih",0,tesla,Netral
2020-02-22T07:20:48Z,@toniwijaya5385,Layar rusak ambyaarr,0,tesla,Negatif
2020-02-22T07:19:55Z,@lillexxyy5272,Sein nya rasa scania,0,tesla,Netral
2020-02-22T07:19:17Z,@alaricalmubarakm.1246,"Kok pas <a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1573"">26:13</a> kayak ada ayla turbo ya?",0,tesla,Netral
2020-02-22T07:16:51Z,@bayuajiharsanto5378,Lagi enak2 nya lihat putih sedang melaju... Nyempil si ijo lampu bulat.. jadi salfok... 😅,1,tesla,Netral
2020-02-22T07:14:08Z,@omgthedogtoothtuna1923,"Ahhhh Lucu Sekali <a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=912"">15:12</a> titit 😂",0,tesla,Positif
2020-02-22T07:10:55Z,@alamvanquister719,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=913"">15:13</a> ni om mobi bapaknya manca kali yah yg beli rokok gk pulang&quot;😂😂",14,tesla,Netral
2020-02-22T13:29:11Z,@arindapalewaputra604,"oh, iya juga🤣🤣",0,tesla,Netral
2020-02-22T07:04:05Z,@henzen.24,S 3 X Y   C A R S<br>S : model S<br>3 : model 3<br>X: model X<br>Y: model Y<br><br>C: Cybertruck<br>A: APTV<br>R: Roadster<br>S: Semi Truck,43,tesla,Netral
2020-02-23T02:26:31Z,@rolandosilalahi3810,"Nanya dong, model 3 sama model y bedanya apa ya?",1,tesla,Netral
2020-02-23T03:55:50Z,@henzen.24,"@@rolandosilalahi3810 modelnya CUV. Size nya lebih gede, frunknya lebih gede, jadi lebih praktikal. Harga base jg lebih mahal dikit model y.",0,tesla,Netral
2020-02-22T07:03:26Z,@makalewnimanmakalew387,pengen punya mobil kayak gini,0,tesla,Positif
2020-02-22T07:02:44Z,@zainabe9503,Lha gimana listrik semua kalo mati lampu?,0,tesla,Netral
2020-02-22T07:00:33Z,@tri.widarto,parkiran GBK becek semua sih pdhl udah ada atapnya,0,tesla,Negatif
2020-02-22T07:00:16Z,@w4hyoo,"Om mobi: &quot;ini HATI-HATI klo ada mobil ini pak, anti ganjil genap&quot;. Tegas ngomongnya suruh HATI-HATI ke pak polisi. 🤣",149,tesla,Netral
2020-02-24T01:54:11Z,@brosisbosque933,Mantap hehehe,1,tesla,Positif
2020-02-24T05:55:22Z,@arsyadamrullah2381,Cuma om modi yg bisa,1,tesla,Netral
2020-02-24T09:25:15Z,@agustianasril7417,Maksudnya ganjil genap gimana bro,1,tesla,Netral
2020-02-24T09:29:43Z,@kurniawanalex9523,@@agustianasril7417 mobil listrik keknya gakena peraturan plat ganjil genap,13,tesla,Negatif
2020-02-24T11:04:06Z,@otomatisdeal,"Sesuai peraturan pemerintah, mobil listrik bebas ganjil genap",7,tesla,Netral
2020-02-22T06:59:45Z,@ariffadhillah2904,Salfok 15.13🤣🤣🤣,0,tesla,Netral
2020-02-22T06:59:37Z,@MrPrettyfuckedup,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1531"">25:31</a> salfok ama starlet gt",11,tesla,Netral
2020-02-22T06:56:33Z,@maulanazaofficial4338,Kalau g ada buat charger selain ditmpt tuh gmna njay 😂😂😂,0,tesla,Netral
2020-02-22T06:55:18Z,@esjeruk209,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=969"">16:09</a> inti dari review mobil ini...",125,tesla,Netral
2022-04-23T13:54:06Z,@omegacompany,"Trax as a Digital audio workstation (DAW) from tesla on the Toybox. It&#39;s very important to make the new song from The Future Band, Steven Giqjase, Fokluye Jekloha, etc.",1,tesla,Netral
2020-02-22T06:48:09Z,@alinnavlog2040,Nanti bakal ada peraturan Plat baru khusus mobil listrik supaya polisi gak keliru nilang,0,tesla,Netral
2020-02-22T06:47:05Z,@kennysukamto,"Digigit tikus kabelnye, Tamat ude tuh mobil.",3,tesla,Negatif
2020-02-22T06:46:02Z,@handryhanafiah1612,Itu polisi ngapain y om??alasanya periksa surat doank?,0,tesla,Netral
2020-02-22T06:44:32Z,@dafi3510,njiir gambarnya om mobi bikin ngilu,0,tesla,Negatif
2020-02-22T06:40:06Z,@syefrinaldi-2299,Beda ya kalau tesla ditengah penyimpanan itu uang ratusan ribu... kalau mobil biasa mah recehan...,0,tesla,Negatif
2020-02-22T06:39:26Z,@UDARIDERMANCING,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1708"">28:28</a>..kreatif gambar tytyd",0,tesla,Netral
2020-02-22T06:37:32Z,@kennysukamto,"Klo org mau beralih jadi mobil listrik, masa harus siapin 1.3M mending taro jd saham.",0,tesla,Netral
2020-02-22T06:36:50Z,@SayaSendiri-di7fj,"Aduuhh Tesla nya kehujanan, gak konslet om?? Anti air kah?? IP berapa om?",0,tesla,Netral
2020-02-22T06:36:45Z,@bayunugrahah7658,"&quot;haa, perapian hangat, kan?&quot;<br>&quot;iya&quot;<br>&quot;beneran?&quot;",3,tesla,Netral
2020-02-22T06:35:45Z,@arieptcoutinho9721,Prstige,0,tesla,Netral
2020-02-22T06:35:02Z,@deryyountazz,Ini mah gadget dikasih stir dan roda..,0,tesla,Negatif
2020-02-22T06:34:53Z,@reinardusmaher7993,Bruakakakakakak joni digambar loe,0,tesla,Netral
2020-02-22T06:33:30Z,@abizarnurramadhan1441,*kaca mobil digetuk pak pol <br><br>om mobi : Is this the real life? Is this just fantasy? 🤣🤣,1,tesla,Netral
2020-02-22T06:32:39Z,@aryo7781,Cuma om mobi yg tega sampai bikin mobil tesla marah,0,tesla,Negatif
2020-02-22T06:31:25Z,@synd99,"Ada gambar horor <a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=911"">15:11</a> 🤣",0,tesla,Netral
2020-02-22T06:30:04Z,@cahkerjo8012,Om mobil di video ini keliatan kurus ya. Apa cuka perasaan gw aja 🤔🤔😂,0,tesla,Netral
2020-02-22T06:28:30Z,@motolovers6033,"Doakan saya teman teman, semoga bisa beli mobil tesla",8,tesla,Netral
2021-02-04T08:07:09Z,@syarifudinbaharsyah480,Semoga minggu ini punya Aamiin Ya Rabbal Alamin,1,tesla,Netral
2020-02-22T06:27:32Z,@khoirulibat7036,Dimobil gue mah uang receh,0,tesla,Negatif
2020-02-22T06:26:08Z,@dadannandar,Wah keren teslanya om..sama kerennya dengan masker om 😁,0,tesla,Positif
2020-02-22T06:21:52Z,@alkindixylarean3941,lagian ngapain bawa mobil pake topeng om? 😂😂😂😂,0,tesla,Netral
2020-02-22T06:19:56Z,@iqbalgw,sensor kameranya kotor,0,tesla,Negatif
2020-02-22T06:17:47Z,@rmpandutomo7747,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=913"">15:13</a> ckckck",2,tesla,Netral
2020-02-22T06:16:59Z,@CaliphTastic,15.13 kita tahu bahwa om mobi adalah seorang seniman :3,0,tesla,Netral
2020-02-22T06:16:56Z,@Cornthol,Kenapa harus gambar kintil ....😄,0,tesla,Netral
2020-02-22T06:14:28Z,@darkasoem5071,Perasaan ada model yang bisa main game pakai setir deh,0,tesla,Netral
2020-02-22T06:12:15Z,@nurudinrizal3397,Oh tesla punya ko rudi salim to.,0,tesla,Netral
2020-02-22T06:11:11Z,@bicubicubic,Kamera nya bersihin mas mob,0,tesla,Netral
2020-02-22T06:10:37Z,@alexanderalex1180,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=913"">15:13</a> om itu kaya lg gambar si otong? 😂🤣 Wkek",28,tesla,Netral
2020-02-22T06:10:20Z,@wahyuluckyan240,"Ga suka reviewnya, soalny bukan om mobi yg original, sya cuma seneng hasil reviewny om mobi orginal n om fitra aj",0,tesla,Negatif
2020-02-22T06:10:06Z,@rizalsuwarno5851,Om mobi review mobil cangih kelihatan canggung dan TERHERAN HERAN..... mirip manusia purba baru lihat kendaraan 😀😀😀😀😀 wajar aja om ya generasi 60an 😁😁😁 keren om mantap... 😘😍,0,tesla,Positif
2020-02-22T06:07:54Z,@dhanisodron1989,Model e elek kuno padahal canggih,0,tesla,Negatif
2020-02-22T06:06:44Z,@MbahPawiro88,"Min mo tanya, kalau mobil listrik itu system steering sama brake nya pakai oil hidrolic nggak?",0,tesla,Netral
2020-02-22T06:06:39Z,@MuhammadDaniantoKezezy,&quot;Nah itu.. Beh manteb&quot; - OmMobi2020,4,tesla,Positif
2020-02-22T06:05:09Z,@GOAT_MILITARY,Polisinya kepo 🤣🤣,0,tesla,Netral
2020-02-22T06:04:44Z,@satriabudimansaid4184,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1532"">25:32</a> starlet gt",0,tesla,Netral
2020-02-22T06:04:44Z,@mahakamchanels7672,Tik tok....,0,tesla,Netral
2020-02-22T06:03:39Z,@erickchannel99,Layarnya gede bgt udh kayak laptop wkwk kira² bisa maen game gk ya nih?,0,tesla,Netral
2020-02-22T06:04:57Z,@erickchannel99,Trus mobilnya ada fitur buat ngeprank org wkwkw pake suara kentut wkkwkwwk 😂,0,tesla,Positif
2020-02-22T07:10:46Z,@henzen.24,Bisa main balap dan game2 lainnya,1,tesla,Netral
2020-02-22T06:02:41Z,@pariwisatajawatimur191,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1565"">26:05</a> polisi: hallo om ,<br><br><br>sepertinya itu polisi subscribernya chanel om mobi 😁😁😁",29,tesla,Netral
2020-02-22T09:50:52Z,@soktau448,Kepo...pingin tahu identitas asli om mobi wkwkwk,0,tesla,Netral
2020-02-23T02:30:26Z,@mzka2023,@@soktau448 sultan om mobi ini,0,tesla,Positif
2020-02-23T03:14:20Z,@ikramullahadzahabi7987,"@@mzka2023 sangat sultann, kalo tau sejarahnya pasti mindblowing banget..",0,tesla,Netral
2020-02-23T07:19:58Z,@pariwisatajawatimur191,Mungkin pak polisinya ingin tau wajah om mobi dari SIM nya 😆😆😆😆,0,tesla,Netral
2020-02-23T08:31:34Z,@soktau448,@@mzka2023 iya pakpol ingin memastikan wajah sama namanya bener apa gak sesuai kata netizen,0,tesla,Netral
2020-02-22T06:02:18Z,@theepoweranjes2628,"Eh buset,,,, receh nya 100rb an <br>😱",0,tesla,Negatif
2020-02-22T05:58:32Z,@bossdarling8599,Ini baru keren,0,tesla,Positif
2020-02-22T05:57:47Z,@muhlukmanhakim8986,Video om mobi makin hari makin keren aja apalagi cinematic nya saya suka,8,tesla,Positif
2020-02-22T05:57:14Z,@putra_maliki,"gile sampe 1,5m, padahal di negara asalnya gak sampe 500jt, moga nantinya ada bebas cukai buat mobil listrik jadi biar dikisaran 550-700 gitu lah...",0,tesla,Netral
2020-02-22T05:59:12Z,@sakthifebriansyah651,Kabarnya sih bentar lg gt. 0persen malah,1,tesla,Netral
2020-02-22T06:03:24Z,@putra_maliki,"@@sakthifebriansyah651 gile, kalo beneran bagus itu, kan disananya kalo gak salah 480jt an, mudah&quot;an kalo jadi 0% cuma dikisaran 500jt sekian off the road...",0,tesla,Netral
2020-02-22T06:21:05Z,@sakthifebriansyah651,Doain aja deh om. Soalnya emang sudah spantasnya mobil listrik lebih dominan demi lingkungan. Makanya gw support bgt meski gk mampu beli heheh,0,tesla,Netral
2020-02-22T05:57:04Z,@serbaserbiacakadul3773,Kayaknya nihh mobil klo di. Pakai harian cepet rusak..  Kecuali buat pajangan di garasi..  😅😅😅 full listrik mennn..,0,tesla,Negatif
2020-02-22T05:50:34Z,@Reza_Saputra,Error ini,0,tesla,Negatif
2020-02-22T05:50:10Z,@Reza_Saputra,Tes,0,tesla,Netral
2020-02-22T05:48:38Z,@andreyayesha,Kami tidak suka harganya.. Dan kami tidak suka sedan 😅🚗,0,tesla,Negatif
2020-02-22T05:47:23Z,@lathifadhy4175,Beli mobil dapat mainan,0,tesla,Netral
2020-02-22T05:45:58Z,@icalalif3214,kalo ada polisi tidur apakah bisa ngerem sendiri?,0,tesla,Netral
2020-02-22T05:45:33Z,@madunwerkstatt3093,"Platnya SSI, spik spik iblis.",0,tesla,Negatif
2020-02-22T05:42:42Z,@TUHANbukanorangARAB,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=595"">9:55</a> Tante Mobi yang mana?",22,tesla,Netral
2020-02-23T03:51:04Z,@sdkskt,The Boy veronica valerie itu mah,0,tesla,Netral
2020-02-22T05:41:34Z,@jamiltv2260,15.15 gambar legend :v,0,tesla,Netral
2020-02-22T05:40:54Z,@kadekbudiawan4760,Hemat biaya,0,tesla,Netral
2020-02-22T05:40:22Z,@goldzilla526,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=715"">11:55</a>..itu duit parkir semua lho..orang kaya mah bebas 😆",0,tesla,Netral
2020-02-22T05:39:24Z,@rianrovers774,"Keknya enggak jadi buat jalan ni mobil ,, mending buat ngeprank aja ngegocar 🤣🤣🤣🤣",0,tesla,Negatif
2020-02-22T05:37:47Z,@arvianoxa6281,"<a href=""http://www.youtube.com/results?search_query=%23gantikamera"">#gantikamera</a> om 😂 ada tompelnya tuhh dari video kemarin juga",0,tesla,Netral
2020-02-22T05:37:37Z,@AntoniAkaharnianka,gw benci polisi tapi mau jadi polisi -_,0,tesla,Netral
2020-02-22T05:36:22Z,@rikifauzi8123,👍👍👍,0,tesla,Positif
2020-02-22T05:35:31Z,@SaddamHusain-ku2lo,Uang parkir atau uang apa itu om di konsol tengah. Brrrr,0,tesla,Netral
2020-02-22T05:33:51Z,@sebastianusferdian1202,Pertanyaannya Mobil Teslanya hrs terkoneksi wifi terus atau gk?<br><br>Selanjutnya review Porsche Taycan sama Sony Vision S om,1,tesla,Netral
2020-02-23T22:42:25Z,@sky5767,Ga,0,tesla,Netral
2020-02-22T05:33:24Z,@danzrildanmusic3864,Njirrr. Mobil 1.5 miliar,0,tesla,Netral
2020-02-22T05:33:12Z,@andiy5180,"Om @motomobi ,itu mobil ga da wiperny kah om...?",0,tesla,Netral
2020-02-22T05:30:48Z,@Diana-sagawa,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=913"">15:13</a> gambar yg bagus",0,tesla,Positif
2020-02-22T05:30:44Z,@OK-qt8ge,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=913"">15:13</a> gambar ap woi kwkw",1,tesla,Netral
2020-02-22T05:30:38Z,@librariannix,Hobi amat om wkwkwk,0,tesla,Netral
2020-02-22T05:29:18Z,@MuhammadFirdaus-fk8oi,"Sering banget keluar titik hitam dari bawah om, biasanya pas bangian cinematic",0,tesla,Negatif
2020-02-22T05:26:08Z,@agusdezign7230,&quot;tidak lah.. INI kan LISTRIk&quot;...<br>ahMantap...??,203,tesla,Positif
2020-02-28T13:27:38Z,@psychoesp5195,Pro,0,tesla,Positif
2020-02-22T05:24:23Z,@JoyManoppo,Berapa detik dari 0 sampai 60 mil?,0,tesla,Netral
2020-02-22T05:22:50Z,@anggakusumandaru1732,"di menit <a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=815"">13:35</a> muncul nama ownernya<br>lupa disensor",3,tesla,Netral
2020-02-23T02:05:40Z,@uqial-haq4633,Tommy juniawarman??,0,tesla,Netral
2020-02-22T05:21:55Z,@sickboy4754,"Jika tidak mau beli di importir umum, bisa beli di shopee tidak ya??",0,tesla,Netral
2020-02-22T05:21:43Z,@muhamadilham5595,kuncinya mirip benituknya sama nsr 250,0,tesla,Netral
2020-02-22T05:20:28Z,@ninedragon_727,Fixx auto buyy??,0,tesla,Positif
2020-02-22T05:20:19Z,@ahmdfadhila144,Becek itu<br><br>-om mobi tesla,0,tesla,Negatif
2020-02-22T05:20:04Z,@kresnayana27,"<a href=""httapis://www.youtube.com/watch?v=V9A7AhXsayai3I&amp;t=1737"">28:57</a> gambar apa itu om... ????",0,tesla,Netral
2020-02-22T05:20:01Z,@solokkota2030,P,0,tesla,Netral
2020-02-22T05:18:47Z,@rajasetengah9980,tidak salah ini baterainya berkapasitas 54ksaya ? <br>Bukannya Ah ?,0,tesla,Netral
2020-02-22T05:17:16Z,@leechen2783,jika card key nya patah bagaimana itu ?,0,tesla,Netral
2020-02-22T05:15:19Z,@kukuhwidyantoro671,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=714"">11:54</a> itu buat kasih pengemis di lampu merah om?",0,tesla,Netral
2020-02-22T05:14:00Z,@devihafiludin5717,ko suara om mobilnya jadi berubah iya.... apa karena micnya tidak diganti yang baru....hehe... jadi gimana gitu....,0,tesla,Netral
2020-02-22T05:12:11Z,@hujanapi7895,mending pesan gocar dari pada males nyetir mobil deh,0,tesla,Negatif
2020-02-22T05:12:04Z,@shinjinakano5575,Pulisi-polisi juga harus disosialisasikan nih model-model mobil listrik agar tidak nilang jika di jalan,0,tesla,Netral
2020-02-22T06:17:22Z,@wahyudidibrata6935,Nonton dulu baru komen,0,tesla,Netral
2020-02-22T10:23:12Z,@shinjinakano5575,sudah nonton sob..... dan maksud tulisan saya adalah supaya semua polisi-polisi di indonesia harus dapat sosialisasi tentang semua model mobil listrik agar tidak hanya beberapa polisi saja yang mengerti terutama di kota-kota kecil,0,tesla,Netral
2020-02-22T05:09:39Z,@aat0f4n8,itu fitur knentut gunanya untu apa ya??<br>??????,0,tesla,Negatif
2020-02-22T05:07:21Z,@slickyy_,"salfok starlet turbo <a href=""httapis://www.youtube.com/watch?v=V9A7AhXsayai3I&amp;t=1530"">25:30</a>",0,tesla,Netral
2020-02-22T05:07:08Z,@mohammadkurniasuranata8660,&quot;...pura pura sapi...&quot; wkwkwkwk,1,tesla,Negatif
2020-02-22T05:06:46Z,@fiqram2381,Mantap,0,tesla,Positif
2020-02-22T05:05:08Z,@randomyouwant,Ye bukan pungli,0,tesla,Negatif
2020-02-22T05:04:07Z,@yantoseger77,bawa anak<br>mainan benda itumpul<br>terkena layar<br>pecah<br>di derek deh,0,tesla,Negatif
2020-02-22T05:01:59Z,@dimaswel,Ribet gimana programmer nya yang bikin ni mobil,0,tesla,Negatif
2020-02-22T04:59:17Z,@lostjump74,Perang Jepang dong om...,0,tesla,Netral
2020-02-22T04:57:27Z,@arsyad55,Pura2 sapi????,0,tesla,Netral
2020-02-22T04:56:20Z,@mulyadi425,Mudah mudahan tahun depan kebeli mobil ini.......,0,tesla,Netral
2020-02-22T04:54:05Z,@yusuftjan6365,saya suka sekali dengan minimalis nya.,0,tesla,Positif
2020-02-22T04:52:43Z,@ryanrizky5577,dream,0,tesla,Positif
2020-02-22T04:52:19Z,@farchanziaulhaq6507,anak itua nakal :v,3,tesla,Netral
2020-02-22T04:51:11Z,@putrawawan5123,Sehat selalu om Bimo,0,tesla,Netral
2020-02-22T04:51:02Z,@rizkifathur2002,bunyi sendnya itu bukan tiktok&quot;.. seketika ngakak :D,0,tesla,Netral
2020-02-22T04:49:40Z,@Mr.J_Chan,Ibu kita kartini...<br><br>Versi RAP Om Mobi... ??????,2,tesla,Netral
2020-02-22T16:16:25Z,@massanseto1349,versi rip atau rap hehe,0,tesla,Netral
2020-02-22T04:48:26Z,@syarifheaven,omgambar apa itu?,0,tesla,Netral
2020-02-22T04:47:46Z,@itobayu,"sayau lihatgambar tytyd, saya kasi like",0,tesla,Positif
2020-02-22T04:46:51Z,@Mr.J_Chan,"&quot;Sensor SESUATU&quot;<br><br>????????<br>SESUATU...<br>SESUATU...<br>SESUATU...<br>SESUATU...<br><br><br>SESUATU = SEnSor Untuk AuTodriving Unit = Kecepatan, Rambu, dll.",69,tesla,Netral
2020-02-22T04:45:55Z,@legendterra,mantap memang om Elon Musk saya kira tidak suka melawak ternyata ada fitur SFX kentut juga,0,tesla,Positif
2020-02-22T04:44:56Z,@taufiqqurrahman1871,"jika tabrakanapakah akan meledak, secara itu kan ia membawa baterai yang sangat besarr...????",0,tesla,Netral
2020-02-22T07:53:26Z,@banjirjir7519,baterai apaan meledak,0,tesla,Negatif
2020-02-22T04:44:35Z,@mrjean9376,thumbnail nya terlalu memancing klik :&#39;) maaf dislike nya om,0,tesla,Negatif
2020-02-22T05:27:49Z,@sky5767,makanya tonton jangandi skip,0,tesla,Netral
2020-02-22T06:11:26Z,@mrjean9376,"@@sseperti5767 sayasudah menemukan langsung di momen ketilang nya dengan sekali skip, momen ketilang nya pasti banyak orang berapaikir iasayaalbanyakpanjangbanyakgimana2, trnyatabiasa nya. itu yang sayamksud mancing jikaik",0,tesla,Netral
2020-02-22T04:42:46Z,@fachmireza,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1531"">25:31</a> lebih ganteng starlet ijo:v",66,tesla,Positif
2020-02-22T06:44:40Z,@tommy.sinagaa,?,1,tesla,Netral
2020-02-22T10:30:10Z,@DedeSupriatna,iya bang lihat aja haha,1,tesla,Netral
2020-02-24T04:29:29Z,@aryadewafirmansyah4197,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1531"">25:31</a> btw",3,tesla,Netral
2020-03-01T03:56:24Z,@fachmireza,@@DedeSupriiyatna iya bener kan,0,tesla,Netral
2020-02-22T04:40:46Z,@chakraxin8675,"<a href=""https://www.youtube.com/watch?v=V9A7AhXWi3I&amp;t=1300"">21:40</a> starlet GT?",0,tesla,Netral
2020-02-22T04:40:30Z,@taufanhartawan681,Bukaan pintu dari dalam kok tidak ada manualnya. Bahaya dalam kondisi emergency.,0,tesla,Negatif
2020-02-22T04:36:38Z,@yohanesadiprayogo,"Indonesia negara ku, Tesla mobil listrik favoritku",0,tesla,Positif
2020-02-22T04:34:31Z,@takusamsara3375,"Cameranta kanan kiri itu bukan cuman buat sensor auto driving , itu juga dipunya buat sentry mode , jadi ketika mobil diparkir , ada sesuatu yang mencurigakan ( mobil dimemegang , dipukul , pencurian ) otomatis merekam dan mengirim ke aplikasi di hp",0,tesla,Netral
2020-02-22T04:40:32Z,@takusamsara3375,"Sebenernya tidak semuanya harus dari layar di dalam mobil , bisa punya aplikasi tesla di handphone untuk buka/pakai beberapa aplikasi di tesla<br><br>seperti frunk,heather,ac,daya mobil , bisa dari aplikasi buat dipantau , jadi mobil bisa di nyalakan dari hp sebelum kita ke mobil , jadi sudah sejuk waktu kita sampai",0,tesla,Netral
2020-02-22T04:34:19Z,@enamen6n37,"Tes Lah.... Mahal lah. pajaknyanya gila.<br>Di USA sering diakalin setirnya ditiban pakai minuman Om, agar driver nya tidur, mobil nyetir sendiri. ATMP nya tidakakan masuk hahaha, banyak yang konflikkepentingan. Peace!",0,tesla,Negatif
2020-02-22T04:32:10Z,@maschandra1131,Om jika yang long range jarak tempuhnya sampai berapa km?? Maksud nya yang versi long range,0,tesla,Netral
2020-02-22T07:10:05Z,@henzen.24,322 Miles (518 km),0,tesla,Netral
2020-02-22T04:28:42Z,@justinharianja9160,Sepertinya kamera om mobi perkamu maintenance... Soalnya ada flag hitam di sisi sudut kiri bawah... Cukupmenganggu apabila terkena cahaya terang.,0,tesla,Negatif
2020-02-22T04:27:02Z,@FreddyGunawan,Ada masalah mati kamu,0,tesla,Negatif
2020-02-22T04:27:01Z,@putswadira18,tapi jika yang biasa nya punya yaris bakpao kelihatannya ngelihat speed ditengah tidak banyakjadi masalah wkwkwkkww,0,tesla,Netral
2020-02-22T04:25:34Z,@ayudiainara6353,saya suka suaramu ....,0,tesla,Netral
